Species,ID,Date,File.name,Call.#,Call.#.in.File,Call.Dur.s,Num.Pulses,Call.LF.kHz,Call.HF.kHz,Call.BW.kHz,Call.PF.kHz,used 10 sample pulses
Erioloides sp,1,20110330,KatyCalls_2011-03-30 20_28_19 1509_f_SAM.WAV,19,,1.52884,181,26.3,35.6,9.3,29.7,
Erioloides sp,1,20110330,KatyCalls_2011-03-30 20_29_08 1510_f_SAM.WAV,20,,1.57502,187,26.3,35.6,9.3,30.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_05_51 0000005_f_SAM.WAV,1,,1.16315,180,26.3,36.1,9.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_09_47 0000006_f_SAM.WAV,2,,1.44899,161,28.8,36.6,7.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_11_24 0000007_f_SAM.WAV,3,,1.261872,142,28.3,36.1,7.8,30.7,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_13_11 0000008_f_SAM.WAV,4,,1.62164,181,27.8,37.1,9.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_14_58 0000009_f_SAM.WAV,5,,1.568644,173,27.8,36.6,8.8,33.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_16_58 0000010_f_SAM.WAV,6,,1.63392,182,27.8,36.6,8.8,33.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_18_32 0000011_f_SAM.WAV,7,,1.6206,180,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_20_19 0000012_f_SAM.WAV,8,,1.48598,166,28.3,36.6,8.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_21_31 0000013_f_SAM.WAV,9,,1.51234,169,28.3,36.6,8.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_23_22 0000014_f_SAM.WAV,10,,1.56588,175,28.3,36.6,8.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_24_55 0000015_f_SAM.WAV,11,,1.62078,181,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_26_05 0000016_f_SAM.WAV,12,,1.61755,180,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_27_17 0000017_f_SAM.WAV,13,,1.53295,171,27.8,36.6,8.8,33.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_29_26 0000018_f_SAM.WAV,14,,1.53586,172,27.8,36.6,8.8,33.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_31_10 0000019_f_SAM.WAV,15,,1.36132,153,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_32_25 0000020_f_SAM.WAV,16,,1.17289,132,28.3,36.6,8.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_33_43 0000021_f_SAM.WAV,17,,1.53883,172,28.3,36.6,8.3,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_35_12 0000022_f_SAM.WAV,18,,1.66288,185,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_36_53 0000023_f_SAM.WAV,19,,1.66705,186,27.8,36.6,8.8,31.2,
Erioloides sp,2,20110403,Katycalls_2011-04-03 02_38_47 0000024_f_SAM.WAV,20,,1.64533,184,28.3,36.6,8.3,33.2,
Erioloides sp,3,20110405,KatyCalls_2011-04-06 04_35_43 0000841_f_BN.WAV,1,,1.00339,110,22.4,40.5,18.1,28.3,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 19_26_15 370_f.WAV,1,,0.6664,136,20,28.3,8.3,23.9,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 19_36_17 371_f.WAV,2,,0.6569,134,20,28.8,8.8,23.9,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 19_52_26 372_f.WAV,3,,0.3435,70,19.5,30.7,11.2,23.4,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 20_25_01 373_f.WAV,4,,0.7183,143,20,28.3,8.3,23.4,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 20_57_10 374_f.WAV,5,,0.6376,126,18,29.7,11.7,23.4,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 21_28_00 375_f.WAV,6,,0.7275,143,6.8,28.8,22,26.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 22_23_23 377_f.WAV,7,,0.7678,145,4.8,34.1,29.3,26.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 22_33_01 378_f.WAV,8,,0.692,130,4.8,33.2,28.4,26.3,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 22_44_23 380_f.WAV,9,,0.7063,133,6.8,34.1,27.3,25.3,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 23_18_44 382_f.WAV,10,,0.6552,126,6.3,34.1,27.8,27.3,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-11 23_48_37 383_f.WAV,11,,0.8177,154,4.8,33.6,28.8,26.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-12 00_23_56 384_f.WAV,12,,0.7581,144,6.3,33.2,26.9,25.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-12 01_12_47 385_f.WAV,13,,0.798,151,4.3,33.6,29.3,25.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-12 02_13_49 386_f.WAV,14,,0.809,149,21.4,31.2,9.8,26.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-12 02_46_39 387_f.WAV,15,,0.7705,139,6.3,29.2,22.9,25.8,
Erlioloides longipennis,1,20110311,KatyCalls2011-03-12 03_22_34 388_f.WAV,16,,0.801,144,6.3,28.8,22.5,25.8,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_52_44 1553_f.WAV,1,,0.0595,4,22.158,28.377,6.22,25.578,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_53_42 1554_f.WAV,2,,0.0541,4,23.091,27.678,4.59,25.734,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_53_51 1555_f.WAV,3,,0.0542,4,21.924,27.678,5.75,25.812,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_54_17 1556_f.WAV,4,,0.0555,4,22,27.83,5.83,25.732,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_55_11 1557_f.WAV,5,,0.0576,4,22.391,27.911,5.52,25.578,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_55_21 1558_f.WAV,6,,0.0577,4,22.313,27.755,5.44,25.656,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_55_36 1559_f.WAV,7,,0.0587,4,22.002,27.911,5.91,25.578,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_56_38 1560_f.WAV,8,,0.0582,4,22.002,27.678,5.68,25.578,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_57_09 1561_f.WAV,9,,0.0541,4,22.002,27.522,5.52,25.734,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_58_05 1562_f.WAV,10,,0.0558,4,22.546,27.678,5.13,25.734,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_58_33 1563_f.WAV,11,,0.0571,4,23.479,27.678,4.2,25.501,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_58_59 1564_f.WAV,12,,0.0568,4,23.712,27.522,3.81,25.656,
Eubliastes pollonerae,1,20110331,Katycalls_2011-03-31 23_59_32 1565_f.WAV,13,,0.0575,4,24.568,27.367,2.8,26.045,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_00_35 1566_f.WAV,14,,0.0554,4,24.257,27.833,3.58,25.578,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_01_16 1567_f.WAV,15,,0.0535,4,23.635,27.833,4.2,25.656,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_01_42 1568_f.WAV,16,,0.0563,4,23.168,27.911,4.74,25.656,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_02_13 1569_f.WAV,17,,0.0559,4,24.49,28.066,3.58,25.656,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_02_41 1570_f.WAV,18,,0.0571,4,24.49,27.6,3.11,25.501,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_16_08 1572_f.WAV,19,,0.0592,4,23.091,28.144,5.05,25.656,
Eubliastes pollonerae,1,20110401,Katycalls_2011-04-01 00_21_54 1573_f.WAV,20,,0.0547,4,23.168,27.367,4.2,25.656,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 22_32_46 7081_f.WAV,1,,0.0578,4,22.235,24.49,2.26,23.79,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 22_50_33 7084_f.WAV,2,,0.0587,4,21.536,24.257,2.72,23.246,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_22_11 7090_f.WAV,3,,0.0574,4,22.624,24.101,1.48,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_23_11 7092_f.WAV,4,,0.0588,4,22.002,24.257,2.26,23.557,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_24_03 7093_f.WAV,5,,0.0578,4,21.924,24.334,2.41,23.246,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_25_26 7094_f.WAV,6,,0.0791,4,22.545,24.333,1.79,23.4,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_40_19 7096_f.WAV,7,,0.0568,4,22.391,24.257,1.87,23.557,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_40_39 7097_f.WAV,8,,0.0598,4,22.469,24.49,2.02,23.324,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_41_48 7098_f.WAV,9,,0.059,4,22.624,24.49,1.87,23.401,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_42_58 7099_f.WAV,10,,0.0566,4,21.536,24.179,2.64,23.557,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_43_56 7100_f.WAV,11,,0.0582,4,22.158,24.179,2.02,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_44_15 7101_f.WAV,12,,0.0588,4,22.158,24.645,2.49,23.401,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_44_21 7102_f.WAV,13,,0.0594,4,22.624,24.334,1.71,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_44_34 7103_f.WAV,14,,0.0583,4,22.624,24.49,1.87,23.401,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_44_55 7104_f.WAV,15,,0.0586,4,22.702,24.257,1.56,23.324,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_45_18 7105_f.WAV,16,,0.0579,4,22.702,24.101,1.4,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_45_44 7106_f.WAV,17,,0.0577,4,22.702,24.257,1.56,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_46_38 7107_f.WAV,18,,0.0573,4,22.624,24.179,1.56,23.635,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_46_50 7108_f.WAV,19,,0.0603,4,21.847,24.568,2.72,23.401,
Eubliastes pollonerae,2,20110331,Katycalls_2011-03-31 23_47_34 7109_f.WAV,20,,0.0581,4,22.158,24.334,2.18,23.401,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_22_57 1705_f.WAV,1,,0.05601,4,20.058,23.946,3.89,22.857,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_32_49 1709_f.WAV,2,,0.05639,4,19.903,24.179,4.28,22.702,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_33_55 1710_f.WAV,3,,0.05608,4,19.825,24.179,4.35,23.557,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_34_31 1711_f.WAV,4,,0.0574,4,18.892,24.879,5.99,22.546,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_35_04 1712_f.WAV,5,,0.0564,4,19.67,24.179,4.51,22.624,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_35_46 1713_f.WAV,6,,0.0582,4,19.359,24.101,4.74,22.935,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_36_17 1714_f.WAV,7,,0.0571,4,19.359,24.023,4.66,22.78,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_37_00 1715_f.WAV,8,,0.0579,4,19.203,24.179,4.98,22.624,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_37_22 1716_f.WAV,9,,0.0577,4,19.436,24.023,4.59,22.158,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_37_55 1717_f.WAV,10,,0.0566,4,19.048,24.334,5.29,22.78,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_38_13 1718_f.WAV,11,,0.0594,4,19.436,24.101,4.67,22.158,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_38_33 1719_f.WAV,12,,0.0574,4,19.514,24.023,4.51,22.235,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_38_56 1720_f.WAV,13,,0.0582,4,19.048,24.179,5.13,22.235,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_39_32 1721_f.WAV,14,,0.0572,4,20.603,24.101,3.5,22.857,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_39_58 1722_f.WAV,15,,0.0555,4,18.814,24.568,5.75,22.857,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_40_28 1723_f.WAV,16,,0.057,4,19.281,24.023,4.74,22.235,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_41_06 1724_f.WAV,17,,0.0566,4,19.203,24.101,4.9,22.78,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_41_26 1725_f.WAV,18,,0.0584,4,19.048,24.334,5.29,22.857,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_41_53 1726_f.WAV,19,,0.0589,4,19.514,24.179,4.67,22.235,
Eubliastes pollonerae,3,20110401,Katycalls_2011-04-01 00_42_11 1727_f.WAV,20,,0.0575,4,19.359,24.101,4.74,22.002,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_31_30 1356_f.WAV,1,,0.0578,4,20.292,24.568,4.28,23.324,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_00 1357_f.WAV,2,,0.05366,4,20.058,24.956,4.9,23.479,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_07 1358_f.WAV,3,,0.05264,4,20.991,23.868,2.88,23.324,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_18 1359_f.WAV,4,,0.04984,4,20.369,24.257,3.89,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_24 1360_f.WAV,5,,0.0566,4,19.67,24.49,4.82,23.479,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_50 1361_f.WAV,6,,0.0539,4,20.447,23.479,3.03,23.479,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_34_58 1362_f.WAV,7,,0.05202,4,21.225,24.179,2.95,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_35_16 1363_f.WAV,8,,0.05249,4,20.603,24.257,3.65,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_35_19 1364_f.WAV,9,,0.04964,4,20.603,24.179,3.58,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_35_42 1365_f.WAV,10,,0.05079,4,20.369,24.023,3.65,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_35_48 1366_f.WAV,11,,0.0495,4,20.603,24.412,3.81,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_03 1367_f.WAV,12,,0.05323,4,19.747,24.723,4.98,21.847,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_12 1368_f.WAV,13,,0.0551,4,20.369,24.956,4.59,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_18 1369_f.WAV,14,,0.0539,4,22.002,24.179,2.18,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_25 1370_f.WAV,15,,0.0539,4,22.002,24.179,2.18,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_39 1371_f.WAV,16,,0.05144,4,20.758,24.101,3.34,23.479,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_44 1372_f.WAV,17,,0.05472,4,20.369,24.49,4.12,23.635,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_50 1373_f.WAV,18,,0.05028,4,20.603,24.101,3.5,23.479,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_36_58 1374_f.WAV,19,,0.0509,4,21.769,24.179,2.41,23.401,
Eubliastes pollonerae,4,20110331,Katycalls_2011-03-31 22_37_00 1375_f.WAV,20,,0.05616,4,22.158,24.49,2.33,23.479,
Eubliastes pollonerae,5,20110421,Katycalls_2011-04-21 23_50_53 0000112_f.WAV,1,,0.06134,4,18.426,26.511,8.09,25.734,
Eubliastes pollonerae,5,20110421,Katycalls_2011-04-21 23_55_51 0000113_f.WAV,2,,0.06168,4,20.292,27.056,6.76,25.501,
Eubliastes pollonerae,5,20110421,Katycalls_2011-04-21 23_57_38 0000114_f.WAV,3,,0.06096,4,20.058,26.822,6.76,25.345,
Eubliastes pollonerae,5,20110421,Katycalls_2011-04-21 23_58_06 0000115_f.WAV,4,,0.06084,4,19.592,26.822,7.23,25.423,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_02_38 0000116_f.WAV,5,,0.0679,4,19.513,26.743,7.23,25.421,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_06_43 0000117_f.WAV,6,,0.0651,4,20.447,26.745,6.3,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_07_08 0000118_f.WAV,7,,0.063,4,20.369,26.745,6.38,25.812,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_07_33 0000119_f.WAV,8,,0.06291,4,20.68,26.667,5.99,26.045,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_07_53 0000120_f.WAV,9,,0.0625,4,20.447,26.745,6.3,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_08_18 0000121_f.WAV,10,,0.06282,4,20.447,26.667,6.22,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_08_27 0000122_f.WAV,11,,0.064,4,20.447,26.822,6.38,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_08_48 0000123_f.WAV,12,,0.0638,4,20.525,26.822,6.3,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_09_19 0000124_f.WAV,13,,0.06174,4,20.914,26.745,5.83,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_09_31 0000125_f.WAV,14,,0.0624,4,20.68,26.745,6.07,25.967,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_09_55 0000126_f.WAV,15,,0.0615,4,19.747,26.9,7.15,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_10_12 0000127_f.WAV,16,,0.0638,4,20.447,26.511,6.06,26.123,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_10_48 0000128_f.WAV,17,,0.05961,4,19.592,26.667,7.08,25.967,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_11_14 0000129_f.WAV,18,,0.0607,4,19.903,26.822,6.92,25.578,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_11_32 0000130_f.WAV,19,,0.0601,4,19.67,26.745,7.08,25.889,
Eubliastes pollonerae,5,20110422,Katycalls_2011-04-22 00_11_47 0000131_f.WAV,20,,0.0596,4,19.903,26.589,6.69,25.889,
Hyperphrona sp,1,20110329,KatyCalls_2011-03-29 00_49_41 1163_f_analyzed_BN,1,,0.0094,1,15.1,19.5,4.4,16.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_03_34 839_f.WAV,1,,0.0074,1,14.1,19.5,5.4,15.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_03_51 840_f.WAV,2,,0.0108,1,14.4,18.1,3.7,15,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_05_35 841_f.WAV,3,,0.0068,1,14.7,18.4,3.7,16.4,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_06_05 842_f.WAV,4,,0.0107,1,14.4,18.1,3.7,15,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_06_11 843_f.WAV,5,,0.0102,1,14.4,18.4,4,15,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_06_46 844_f.WAV,6,,0.0108,1,14.7,18.4,3.7,16.4,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_08_20 845_f.WAV,7,,0.0104,1,14.4,17.4,3,15.7,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_09_44 846_f.WAV,8,,0.011,1,14.4,18.1,3.7,16.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_10_03 847_f.WAV,9,,0.0118,1,14.4,18.4,4,15.7,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_12_12 848_f.WAV,10,,0.0102,1,14.4,17.7,3.3,15,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_15_36 850_f.WAV,11,,0.007,1,14.4,18.1,3.7,16.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_18_16 851_f.WAV,12,,0.0047,1,15.4,18.7,3.3,16.7,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_21_24 853_f.WAV,13,,0.0061,1,16.1,20.7,4.7,18.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_24_23 854_f.WAV,14,,0.0114,1,14.1,22.9,8.8,14.6,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_25_32 855_f.WAV,15,,0.0112,1,14.4,17.1,2.7,15,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_30_50 857_f.WAV,16,,0.007,1,14.7,18.7,4,1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_32_48 858_f.WAV,17,,0.0071,1,14.4,18.7,4.3,15.1,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_36_59 859_f.WAV,18,,0.0081,1,14.4,18.7,4.3,15.7,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_37_36 860_f.WAV,19,,0.0076,1,14.4,19.1,4.7,16.4,
Hyperphrona sp,2,20110329,KatyCalls_2011-03-29 01_40_37 861_f.WAV,20,,0.0111,1,14.4,17.1,2.7,15,
Idiarthron,1,20110331,KatyCalls_2011-03-31 00_40_24 1297_f_hth_BN,1,,0.04323,2,19.5,28.3,8.8,23.9,
Idiarthron,1,20110331,KatyCalls_2011-03-31 01_09_21 1298_f_AC.WAV,2,,0.04212,2,19.5,30.2,10.7,23.4,
Idiarthron,1,20110331,KatyCalls_2011-03-31 03_22_10 1299_f_AC.WAV,3,,0.043616,2,20.5,27.8,7.3,23.9,
Idiarthron,1,20110331,KatyCalls_2011-03-31 03_44_58 1300_f_AC.WAV,4,,0.04314,2,20,27.3,7.3,23.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_07_37 6899_f_AC.WAV,1,,0.04646,2,20.5,31.7,11.2,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_12_20 6900_f_AC.WAV,2,,0.04574,2,20.5,31.7,11.2,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_20_56 6901_f_AC.WAV,3,,0.04622,2,20.5,31.7,11.2,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_23_08 6902_f_AC.WAV,4,,0.0475,2,20.5,31.7,11.2,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_24_00 6903_f_AC.WAV,5,,0.04648,2,20.9,31.7,10.8,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_24_59 6904_f_AC.WAV,6,,0.04624,2,20,32.2,12.2,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_26_19 6905_f_AC.WAV,7,,0.0466,2,20.5,31.7,11.2,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_27_51 6906_f_AC.WAV,8,,0.04625,2,20.5,31.2,10.7,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_29_10 6907_f_AC.WAV,9,,0.04634,2,20.5,31.2,10.7,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_30_30 6908_f_AC.WAV,10,,0.04953,2,6.8,31.7,24.9,25.8,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_32_55 6909_f_AC.WAV,11,,0.04684,2,20.5,32.2,11.7,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_34_18 6910_f_AC.WAV,12,,0.04622,2,20,31.7,11.7,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_35_17 6911_f_AC.WAV,13,,0.04694,2,20.5,31.7,11.2,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_36_29 6912_f_AC.WAV,14,,0.0456,2,20,31.7,11.7,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_37_26 6913_f_AC.WAV,15,,0.04881,2,20,31.2,11.2,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_39_45 6914_f_AC.WAV,16,,0.0464,2,20.5,31.7,11.2,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_41_26 6915_f_AC.WAV,17,,0.04715,2,21.4,31.7,10.3,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_43_12 6916_f_AC.WAV,18,,0.04816,2,19,32.2,13.2,25.3,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_45_21 6918_f_AC.WAV,19,,0.04689,2,20.9,31.7,10.8,24.9,
Idiarthron,2,20110331,KatyCalls_2011-03-31 00_46_38 6919_f_AC.WAV,20,,0.0468,2,20,29.7,9.7,24.9,
Idiarthron,3,20110409,KatyCalls_2011-04-09 23_45_24 0000547_f_AC.WAV,1,,0.04538,2,18.5,28.3,9.8,24.4,
Idiarthron,3,20110409,KatyCalls_2011-04-10 00_38_19 0000548_f_AC.WAV,2,,0.04732,2,19,28.3,9.3,23.9,
Lamprophyllum bugabae,1,20110313,KatyCalls2011-03-13 20_14_20 390_f_BN,1,,0.67363,8,6.8,20,13.2,10.2,
Lamprophyllum bugabae,1,20110313,KatyCalls2011-03-13 20_14_20 390_f_BN,1,,0.67363,8,6.8,20,13.2,10.2,
Lamprophyllum bugabae,1,20110313,KatyCalls2011-03-13 20_14_35 391_f_SAM.WAV,2,,0.625324,8,7.3,19,11.7,11.2,
Lamprophyllum bugabae,1,20110313,KatyCalls2011-03-13 20_44_48 392_f_SAM.WAV,3,,0.632312,8,6.8,19,12.2,9.7,
Lamprophyllum bugabae,1,20110313,KatyCalls2011-03-13 20_45_01 393_f_SAM.WAV,4,,0.634728,8,6.8,18.5,11.7,9.7,
